rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
phylum	0	4.590508328738125e-05	2.9678391806834243	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.04605170185988091	0.0	0.0
phylum	8	4.590508328738125e-05	2.9678391806834243	0.0001424156929999998	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.045537250089223734	0.0	0.0071718538769993696
phylum	7	4.590508328738125e-05	2.9678391806834243	5.1950377999999685e-05	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.04586427672959049	0.0	0.002604283575809108
phylum	6	4.590508328738125e-05	2.9678391806834243	1.4331139000000048e-05	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.046000025390840506	0.0	0.0007170707720453534
phylum	5	4.590508328738125e-05	2.9678391806834243	1.522683499999955e-05	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.04599679492959819	0.0	0.000761921832901602
phylum	4	4.590508328738125e-05	2.9678391806834243	0.0015251466700000006	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.04043057541269019	0.0	0.08255257255674249
phylum	3	4.590508328738125e-05	2.9678391806834243	3.1349370000000045e-06	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0460403993870307	0.0	0.00015677142342679237
phylum	2	4.590508328738125e-05	2.9678391806834243	0.003581665099	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.032403583477310684	0.0	0.2181503252672626
phylum	1	4.590508328738125e-05	2.9678391806834243	0.0005783958079999996	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.043949427292573985	0.0	0.029781052187143636
phylum	9	4.590508328738125e-05	2.9678391806834243	0.000980115545	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0424685362455384	0.0	0.0515310987992014
class	0	4.590508328738125e-05	2.9678391806834243	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.04605170185988091	0.0	0.0
class	9	4.590508328738125e-05	2.9678391806834243	0.000980115545	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0424685362455384	0.0	0.0515310987992014
class	1	4.590508328738125e-05	2.9678391806834243	0.0005783958079999996	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.043949427292573985	0.0	0.029781052187143636
class	2	4.590508328738125e-05	2.9678391806834243	0.003581665099	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.032403583477310684	0.0	0.2181503252672626
class	3	4.590508328738125e-05	2.9678391806834243	3.1349370000000045e-06	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0460403993870307	0.0	0.00015677142342679237
class	4	4.590508328738125e-05	2.9678391806834243	0.0015251466700000006	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.04043057541269019	0.0	0.08255257255674249
class	5	4.590508328738125e-05	2.9678391806834243	1.522683499999955e-05	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.04599679492959819	0.0	0.000761921832901602
class	6	4.590508328738125e-05	2.9678391806834243	1.4331139000000048e-05	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.046000025390840506	0.0	0.0007170707720453534
class	7	4.590508328738125e-05	2.9678391806834243	5.1950377999999685e-05	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.04586427672959049	0.0	0.002604283575809108
class	8	4.590508328738125e-05	2.9678391806834243	0.0001424156929999998	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.045537250089223734	0.0	0.0071718538769993696
order	8	4.590508328738125e-05	2.9678391806834243	0.00014532670500000088	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.04653728523143518	0.03356955530991337	0.007319521345969388
order	7	4.590508328738125e-05	2.9678391806834243	5.463746700000072e-05	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.046867323189264246	0.03380762737244592	0.0027393569261828124
order	6	4.590508328738125e-05	2.9678391806834243	1.701822700000015e-05	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.04701767061579827	0.03391608011578145	0.0008516169307652872
order	4	4.590508328738125e-05	2.9678391806834243	0.001536118949000001	1.0	0.8	0.888888888888889	4.0	1.0	0.0	5.0	0.8	0.041292406693711856	0.025656414810846333	0.08319386842611945
order	9	4.590508328738125e-05	2.9678391806834243	0.000988176811000001	1.0	0.8	0.888888888888889	4.0	1.0	0.0	5.0	0.8	0.043359879086770164	0.02694100763489102	0.051974513323269016
order	2	4.590508328738125e-05	2.9678391806834243	0.003596668011000001	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.03299793627778116	0.023802979513762448	0.2192644770837968
order	1	4.590508328738125e-05	2.9678391806834243	0.0005839939090000004	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.044894436384929376	0.03238449036802133	0.030077962803622214
order	0	4.590508328738125e-05	2.9678391806834243	4.06139500000049e-06	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.04692774973930599	0.03385121591448755	0.00020307662311818013
order	3	4.590508328738125e-05	2.9678391806834243	4.254557000000145e-06	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.0470601654455231	0.033946733655835164	0.00021277311276682393
order	5	4.590508328738125e-05	2.9678391806834243	1.8137848000001e-05	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.0470098453044877	0.03391043534687087	0.0009077156003793954
family	0	4.590508328738125e-05	2.9678391806834243	0.0007005905950000002	1.0	0.7307692307692307	0.8444444444444443	19.0	7.0	0.0	26.0	0.7307692307692307	0.05874302494102701	0.01802986015162688	0.0360960469004486
family	9	4.590508328738125e-05	2.9678391806834243	0.0018014689400000007	1.0	0.76	0.8636363636363636	19.0	6.0	0.0	25.0	0.76	0.0518667053995222	0.016113298002617397	0.09977057099403563
family	8	4.590508328738125e-05	2.9678391806834243	0.0008903220040000003	1.0	0.9047619047619048	0.9500000000000001	19.0	2.0	0.0	21.0	0.9047619047619048	0.05669918294773991	0.01862334211934315	0.0469476916505118
family	7	4.590508328738125e-05	2.9678391806834243	0.0007373818810000004	1.0	0.9047619047619048	0.9500000000000001	19.0	2.0	0.0	21.0	0.9047619047619048	0.05748520397039692	0.018881517593078455	0.038576432463554924
family	6	4.590508328738125e-05	2.9678391806834243	0.0006769223890000003	1.0	0.9047619047619048	0.9500000000000001	19.0	2.0	0.0	21.0	0.9047619047619048	0.05782957957429414	0.018994630769591857	0.035298513621667714
family	5	4.590508328738125e-05	2.9678391806834243	0.0007060325150000006	1.0	0.95	0.9743589743589743	19.0	1.0	0.0	20.0	0.95	0.05768647585679248	0.019256218710210726	0.03686899993605829
family	4	4.590508328738125e-05	2.9678391806834243	0.002347171839	1.0	0.7037037037037037	0.8260869565217391	19.0	8.0	0.0	27.0	0.7037037037037037	0.04893062565330957	0.014846191617678597	0.1340512059640324
family	3	4.590508328738125e-05	2.9678391806834243	0.0006415423890000001	1.0	0.9047619047619048	0.9500000000000001	19.0	2.0	0.0	21.0	0.9047619047619048	0.05802292958533101	0.019058138270354914	0.03338966261831982
family	2	4.590508328738125e-05	2.9678391806834243	0.004284338751	1.0	0.7307692307692307	0.8444444444444443	19.0	7.0	0.0	26.0	0.7307692307692307	0.038080028496374034	0.011687814664785403	0.27512474288033534
family	1	4.590508328738125e-05	2.9678391806834243	0.0013921357859999998	1.0	0.7916666666666666	0.8837209302325582	19.0	5.0	0.0	24.0	0.7916666666666666	0.054007324476971416	0.01699383564911438	0.07541333583266309
genus	1	4.590508328738125e-05	2.9678391806834243	0.001753997043999998	1.0	0.6075268817204301	0.7558528428093646	113.0	73.0	0.0	186.0	0.6075268817204301	0.06083886580583374	0.011642138359264195	0.0958153416860254
genus	2	4.590508328738125e-05	2.9678391806834243	0.004663442154000002	0.9911504424778761	0.5258215962441315	0.6871165644171779	112.0	101.0	1.0	213.0	0.5233644859813084	0.042503124106805776	0.007927776139240046	0.30151146591512223
genus	3	4.590508328738125e-05	2.9678391806834243	0.0009436159250000005	1.0	0.738562091503268	0.849624060150376	113.0	40.0	0.0	153.0	0.738562091503268	0.06614876821086149	0.013149703712584804	0.04938821429412869
genus	4	4.590508328738125e-05	2.9678391806834243	0.0027361279039999986	0.9911504424778761	0.5384615384615384	0.6978193146417445	112.0	96.0	1.0	208.0	0.5358851674641149	0.05481566473664783	0.010269840499145488	0.15765434482609697
genus	5	4.590508328738125e-05	2.9678391806834243	0.001019302249000001	1.0	0.7533333333333333	0.8593155893536121	113.0	37.0	0.0	150.0	0.7533333333333333	0.06555835785575767	0.013083841470761467	0.053575631814729754
genus	6	4.590508328738125e-05	2.9678391806834243	0.0009850418710000005	1.0	0.70625	0.8278388278388279	113.0	47.0	0.0	160.0	0.70625	0.06585253958107104	0.01297542546885895	0.051668447896709525
genus	7	4.590508328738125e-05	2.9678391806834243	0.0010616238990000006	1.0	0.6848484848484848	0.8129496402877697	113.0	52.0	0.0	165.0	0.6848484848484848	0.06526351204112342	0.012781866233143833	0.05592978408189221
genus	8	4.590508328738125e-05	2.9678391806834243	0.0012315822470000005	1.0	0.6726190476190477	0.804270462633452	113.0	55.0	0.0	168.0	0.6726190476190477	0.06428334014933665	0.012545626863837388	0.06541389150045342
genus	9	4.590508328738125e-05	2.9678391806834243	0.0021731828559999975	0.9911504424778761	0.5628140703517588	0.717948717948718	112.0	87.0	1.0	199.0	0.56	0.05832202105324243	0.011018073393549179	0.1213929227818156
genus	0	4.590508328738125e-05	2.9678391806834243	0.001356844309000002	1.0	0.44664031620553357	0.6174863387978141	113.0	140.0	0.0	253.0	0.44664031620553357	0.06773812033000916	0.012241704739563973	0.07022860708392072
species	1	4.590508328738125e-05	2.9678391806834243	0.004078104679999997	0.9258160237388724	0.4469914040114613	0.6028985507246376	312.0	386.0	25.0	698.0	0.4315352697095436	0.0556803656625258	0.00850313112446665	0.25019920213542146
species	0	4.590508328738125e-05	2.9678391806834243	0.004409828647999988	0.9406528189910979	0.26307053941908715	0.4111543450064851	317.0	888.0	20.0	1205.0	0.2587755102040816	0.07307565695016115	0.010300710159340025	0.24490390781101426
species	9	4.590508328738125e-05	2.9678391806834243	0.004538716442999993	0.9228486646884273	0.4271978021978022	0.5840375586854459	311.0	417.0	26.0	728.0	0.4124668435013263	0.052193403484500404	0.007919729782114	0.2867510780098959
species	2	4.590508328738125e-05	2.9678391806834243	0.006728693593000008	0.8991097922848664	0.38846153846153847	0.5425246195165622	303.0	477.0	34.0	780.0	0.37223587223587223	0.036470029938047814	0.005476561085590346	0.48856190527599047
species	3	4.590508328738125e-05	2.9678391806834243	0.00273052978999999	0.9317507418397626	0.48757763975155277	0.6401630988786953	314.0	330.0	23.0	644.0	0.4707646176911544	0.06504466585032977	0.010056848440976731	0.15522289214758012
species	4	4.590508328738125e-05	2.9678391806834243	0.005105020361999996	0.8991097922848664	0.4078061911170929	0.5611111111111111	303.0	440.0	34.0	743.0	0.38996138996138996	0.04842212936501536	0.0073248155772805195	0.3334503440433325
species	5	4.590508328738125e-05	2.9678391806834243	0.002899368514999992	0.9376854599406528	0.5088566827697263	0.6597077244258873	316.0	305.0	21.0	621.0	0.49221183800623053	0.06376867082092652	0.009915314576178757	0.1664224562225238
species	6	4.590508328738125e-05	2.9678391806834243	0.002861301423999991	0.9495548961424333	0.5039370078740157	0.6584362139917695	320.0	315.0	17.0	635.0	0.49079754601226994	0.06409527755396915	0.009931670582806806	0.1638835439229677
species	7	4.590508328738125e-05	2.9678391806834243	0.0030800752219999968	0.9287833827893175	0.5016025641025641	0.651404786680541	313.0	311.0	24.0	624.0	0.48302469135802467	0.06246872105559405	0.00970591385847628	0.17858765732015397
species	8	4.590508328738125e-05	2.9678391806834243	0.003352590783999993	0.9258160237388724	0.46846846846846846	0.6221335992023928	312.0	354.0	25.0	666.0	0.4515195369030391	0.06065075630476033	0.009329034603640268	0.19742081751142745
strain	2	4.590508328738125e-05	2.9678391806834243	0.0009460790780000016	0.5858585858585859	0.29591836734693877	0.39322033898305087	58.0	138.0	41.0	196.0	0.24472573839662448	0.0031417806372663415	0.0005952467576224223	0.7218520431133725
strain	9	4.590508328738125e-05	2.9678391806834243	0.0008547180680000017	0.6868686868686869	0.3253588516746411	0.44155844155844154	68.0	141.0	31.0	209.0	0.2833333333333333	0.004391274471939695	0.0008219767361663427	0.6006294258125293
strain	8	4.590508328738125e-05	2.9678391806834243	0.0008202337690000011	0.6767676767676768	0.32211538461538464	0.4364820846905537	67.0	141.0	32.0	208.0	0.2791666666666667	0.005010405377678814	0.0009387109380508983	0.554579867525682
strain	7	4.590508328738125e-05	2.9678391806834243	0.0008298625010000015	0.6666666666666666	0.2986425339366516	0.41250000000000003	66.0	155.0	33.0	221.0	0.25984251968503935	0.00520690475002218	0.0009645698060486768	0.5546243669558802
strain	6	4.590508328738125e-05	2.9678391806834243	0.0008108289550000012	0.6767676767676768	0.32682926829268294	0.44078947368421056	67.0	138.0	32.0	205.0	0.28270042194092826	0.005303669753399171	0.0009963666749047936	0.5381185910322885
strain	0	4.590508328738125e-05	2.9678391806834243	0.001203019001000005	0.8585858585858586	0.18318965517241378	0.3019538188277087	85.0	379.0	14.0	464.0	0.17782426778242677	0.01080079868118246	0.0017591208090820222	0.6388963851812944
strain	4	4.590508328738125e-05	2.9678391806834243	0.0008677056650000014	0.6161616161616161	0.3193717277486911	0.42068965517241375	61.0	130.0	38.0	191.0	0.2663755458515284	0.003989636459125825	0.0007596018207699459	0.6246977292125179
strain	3	4.590508328738125e-05	2.9678391806834243	0.000811500729000001	0.6565656565656566	0.3140096618357488	0.42483660130718953	65.0	142.0	34.0	207.0	0.2697095435684647	0.005306978119745673	0.0009951730675256676	0.5388046412060258
strain	1	4.590508328738125e-05	2.9678391806834243	0.0008466568020000012	0.5959595959595959	0.3010204081632653	0.39999999999999997	59.0	137.0	40.0	196.0	0.25	0.0044749265738079635	0.0008478267075881129	0.591058307475127
strain	5	4.590508328738125e-05	2.9678391806834243	0.0008056786990000012	0.6868686868686869	0.3285024154589372	0.4444444444444444	68.0	139.0	31.0	207.0	0.2857142857142857	0.005375248841195082	0.0010079753029511745	0.5331950181697277
