rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
order	2	4.5735205976001183e-05	2.1664688482246826	0.005332303282	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.0255114994852052	0.018402656896473444	0.36354060112630143
order	1	4.5735205976001183e-05	2.1664688482246826	0.0012065027550000006	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.04251713520902264	0.03066963005943125	0.06419788394206352
order	0	4.5735205976001183e-05	2.1664688482246826	1.4891780999999526e-05	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.04688244835626714	0.03381853787415977	0.0007451060206886754
order	3	4.5735205976001183e-05	2.1664688482246826	1.2987595000001039e-05	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.047030652188903246	0.033925444341352196	0.0006498017180772865
order	5	4.5735205976001183e-05	2.1664688482246826	5.486139100000082e-05	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.04687454463224314	0.03381283654243278	0.0027506146773653047
family	0	4.5735205976001183e-05	2.1664688482246826	0.0009760885420000001	1.0	0.7307692307692307	0.8444444444444443	19.0	7.0	0.0	26.0	0.7307692307692307	0.05602598361430744	0.017195924970452192	0.05158382390574926
family	9	4.5735205976001183e-05	2.1664688482246826	0.0025744547440000004	1.0	0.8260869565217391	0.9047619047619047	19.0	4.0	0.0	23.0	0.8260869565217391	0.04758363008031722	0.015175799029888063	0.1490078670150254
family	8	4.5735205976001183e-05	2.1664688482246826	0.001167316047	1.0	0.9047619047619048	0.9500000000000001	19.0	2.0	0.0	21.0	0.9047619047619048	0.05516648732278175	0.018119914847477075	0.062476779478433185
family	7	4.5735205976001183e-05	2.1664688482246826	0.0009474226370000003	1.0	0.95	0.9743589743589743	19.0	1.0	0.0	20.0	0.95	0.056315254536741084	0.018798493788609292	0.0501202365983602
family	6	4.5735205976001183e-05	2.1664688482246826	0.0008576290930000001	1.0	1.0	1.0	19.0	0.0	0.0	19.0	1.0	0.05680226804515033	0.019291372124556932	0.04515763911187793
family	5	4.5735205976001183e-05	2.1664688482246826	0.0008813650420000003	1.0	1.0	1.0	19.0	0.0	0.0	19.0	1.0	0.05668368373464586	0.019251098133027975	0.046463311039382706
family	4	4.5735205976001183e-05	2.1664688482246826	0.003349231938	1.0	0.8636363636363636	0.9268292682926829	19.0	3.0	0.0	22.0	0.8636363636363636	0.04328264178641213	0.014002603471002788	0.2029581380902582
family	3	4.5735205976001183e-05	2.1664688482246826	0.0008305342840000006	1.0	1.0	1.0	19.0	0.0	0.0	19.0	1.0	0.05695079769431862	0.0193418162499809	0.04366663141454228
family	2	4.5735205976001183e-05	2.1664688482246826	0.005736038334000001	1.0	0.8260869565217391	0.9047619047619047	19.0	4.0	0.0	23.0	0.8260869565217391	0.029403998236321307	0.009377787427239102	0.4063451774953164
family	1	4.5735205976001183e-05	2.1664688482246826	0.0019602310890000003	1.0	0.9047619047619048	0.9500000000000001	19.0	2.0	0.0	21.0	0.9047619047619048	0.05087654304538058	0.016710845160801017	0.10957018045082219
genus	1	4.5735205976001183e-05	2.1664688482246826	0.0022618567789999986	1.0	0.7847222222222222	0.8793774319066148	113.0	31.0	0.0	144.0	0.7847222222222222	0.057066149949333345	0.011482554073852621	0.12737223055305658
genus	2	4.5735205976001183e-05	2.1664688482246826	0.005949214027000004	0.9823008849557522	0.7207792207792207	0.8314606741573033	111.0	43.0	2.0	154.0	0.7115384615384616	0.03252081343184073	0.006456446188565932	0.4225325231545805
genus	3	4.5735205976001183e-05	2.1664688482246826	0.0011077522530000003	0.9911504424778761	0.9491525423728814	0.9696969696969698	112.0	6.0	1.0	118.0	0.9411764705882353	0.06443111829889343	0.013505633545438976	0.05862277375885853
genus	4	4.5735205976001183e-05	2.1664688482246826	0.0036289130780000024	0.9911504424778761	0.6746987951807228	0.8028673835125447	112.0	54.0	1.0	166.0	0.6706586826347305	0.04831008438949581	0.00945035207234465	0.22124836204752932
genus	5	4.5735205976001183e-05	2.1664688482246826	0.001173585923	1.0	0.9338842975206612	0.9658119658119658	113.0	8.0	0.0	121.0	0.9338842975206612	0.06399725843016617	0.013344464863863852	0.06231940942014407
genus	6	4.5735205976001183e-05	2.1664688482246826	0.0011341752890000004	1.0	0.9186991869918699	0.9576271186440678	113.0	10.0	0.0	123.0	0.9186991869918699	0.06431551656168506	0.013365139781039759	0.06009087785110695
genus	7	4.5735205976001183e-05	2.1664688482246826	0.0012452416180000001	1.0	0.8692307692307693	0.9300411522633745	113.0	17.0	0.0	130.0	0.8692307692307693	0.06356889490579365	0.013059772982160166	0.06636275780564911
genus	8	4.5735205976001183e-05	2.1664688482246826	0.0014693895929999998	1.0	0.8071428571428572	0.8932806324110673	113.0	27.0	0.0	140.0	0.8071428571428572	0.06216089004639442	0.012578993931651575	0.07922824356233085
genus	9	4.5735205976001183e-05	2.1664688482246826	0.0028722737309999987	0.9911504424778761	0.7368421052631579	0.8452830188679246	112.0	40.0	1.0	152.0	0.7320261437908496	0.053216200793477816	0.010592648565717384	0.1674433787285221
genus	0	4.5735205976001183e-05	2.1664688482246826	0.0014258880229999992	1.0	0.4870689655172414	0.655072463768116	113.0	119.0	0.0	232.0	0.4870689655172414	0.06325894841003608	0.011614099247580096	0.07592495885890825
species	1	4.5735205976001183e-05	2.1664688482246826	0.004338528366000003	0.9169139465875371	0.544973544973545	0.6836283185840708	309.0	258.0	28.0	567.0	0.519327731092437	0.0514196267309787	0.008109891611465463	0.2738244981474576
species	0	4.5735205976001183e-05	2.1664688482246826	0.004024165389999997	0.9406528189910979	0.30480769230769234	0.46042120551924476	317.0	723.0	20.0	1040.0	0.2990566037735849	0.061861048410217986	0.008904744809864045	0.2367959888447655
species	9	4.5735205976001183e-05	2.1664688482246826	0.004898114552000008	0.9169139465875371	0.5364583333333334	0.6768893756845565	309.0	267.0	28.0	576.0	0.5115894039735099	0.04719337992185649	0.007424886808271837	0.32040427726383597
species	2	4.5735205976001183e-05	2.1664688482246826	0.007311791825000025	0.8753709198813057	0.5267857142857143	0.6577480490523969	295.0	265.0	42.0	560.0	0.4900332225913621	0.027773257438961044	0.004388990975759028	0.5676117300052375
species	3	4.5735205976001183e-05	2.1664688482246826	0.002895561825999997	0.9287833827893175	0.7766749379652605	0.845945945945946	313.0	90.0	24.0	403.0	0.7330210772833724	0.060746207748321866	0.010126162715847997	0.1687965853055976
species	4	4.5735205976001183e-05	2.1664688482246826	0.005537193779000015	0.8961424332344213	0.515358361774744	0.6543878656554712	302.0	284.0	35.0	586.0	0.4863123993558776	0.04245946479641635	0.00666206407308401	0.37741147808385817
species	5	4.5735205976001183e-05	2.1664688482246826	0.003046486628999997	0.9347181008902077	0.7394366197183099	0.8256880733944956	315.0	111.0	22.0	426.0	0.703125	0.05983380740327283	0.009882633879244537	0.1789637073537952
species	6	4.5735205976001183e-05	2.1664688482246826	0.0030133458659999945	0.9406528189910979	0.7494089834515366	0.8342105263157893	317.0	106.0	20.0	423.0	0.7155756207674944	0.06015906126747048	0.009947967395808287	0.17666828548745903
species	7	4.5735205976001183e-05	2.1664688482246826	0.003237045988999999	0.9228486646884273	0.6941964285714286	0.7923566878980891	311.0	137.0	26.0	448.0	0.6561181434599156	0.05867727248021284	0.009611672377149586	0.19203995949766192
species	8	4.5735205976001183e-05	2.1664688482246826	0.003531730030999999	0.9258160237388724	0.611764705882353	0.7367178276269185	312.0	198.0	25.0	510.0	0.5831775700934579	0.05689567406956837	0.009126070862617488	0.2128302700266101
strain	2	4.5735205976001183e-05	2.1664688482246826	0.0009534685740000008	0.5454545454545454	0.4251968503937008	0.4778761061946903	54.0	73.0	45.0	127.0	0.313953488372093	0.002126212458584786	0.00043892038450133076	0.775309539098651
strain	9	4.5735205976001183e-05	2.1664688482246826	0.0008426261750000011	0.6262626262626263	0.44285714285714284	0.5188284518828452	62.0	78.0	37.0	140.0	0.3502824858757062	0.003451309950581943	0.0006984135344943817	0.6253947166616681
strain	8	4.5735205976001183e-05	2.1664688482246826	0.0007738814970000009	0.6060606060606061	0.5042016806722689	0.5504587155963303	60.0	59.0	39.0	119.0	0.379746835443038	0.004021929207576009	0.0008415621009528389	0.5522531199709374
strain	7	4.5735205976001183e-05	2.1664688482246826	0.0007647006100000004	0.5858585858585859	0.5686274509803921	0.5771144278606966	58.0	44.0	41.0	102.0	0.40559440559440557	0.00399348557950253	0.0008634614171205665	0.5459632320451521
strain	6	4.5735205976001183e-05	2.1664688482246826	0.0007474584590000003	0.5757575757575758	0.6627906976744186	0.6162162162162163	57.0	29.0	42.0	86.0	0.4453125	0.003989189355404679	0.000895572143366534	0.5328863356955754
strain	0	4.5735205976001183e-05	2.1664688482246826	0.0008251400700000021	0.7171717171717171	0.24315068493150685	0.3631713554987212	71.0	221.0	28.0	292.0	0.221875	0.005376858225133191	0.000947171290568342	0.5871869120348024
strain	4	4.5735205976001183e-05	2.1664688482246826	0.0008661382010000007	0.5757575757575758	0.4351145038167939	0.49565217391304345	57.0	74.0	42.0	131.0	0.32947976878612717	0.003206006589225459	0.0006576157592571723	0.6533783821516981
strain	3	4.5735205976001183e-05	2.1664688482246826	0.0007398450440000001	0.5959595959595959	0.7468354430379747	0.6629213483146067	59.0	20.0	40.0	79.0	0.4957983193277311	0.003952720095896395	0.0009046269069591163	0.5281329961850377
strain	1	4.5735205976001183e-05	2.1664688482246826	0.0008251600970000005	0.5555555555555556	0.4824561403508772	0.5164319248826291	55.0	59.0	44.0	114.0	0.34810126582278483	0.003530016466434758	0.0007453269758220084	0.6079854788068586
strain	5	4.5735205976001183e-05	2.1664688482246826	0.0007472345340000007	0.5454545454545454	0.5934065934065934	0.5684210526315788	54.0	37.0	45.0	91.0	0.39705882352941174	0.004060676456371351	0.0009002001615224065	0.5304403127773369
